tGroup,round,epoch,layer,neuron,type,weight,value
1-0,6,700,0,14,N,12,-0.6406104822294393
1-0,6,700,0,14,N,13,0.1838239760663236
1-0,6,700,0,14,N,14,-0.2756513826469971
1-0,6,700,0,14,N,15,-0.4821453941228371
1-0,6,700,0,14,N,16,0.23819309380154108
1-0,6,700,0,14,N,17,0.5544613897738088
1-0,6,700,0,14,N,18,0.327875650436371
1-0,6,700,0,14,N,19,0.4520704378677484
1-0,6,700,0,14,N,20,-0.7056061079172344
1-0,6,700,0,14,N,21,0.23657970960362487
1-0,6,700,0,14,N,22,-0.602082905952527
1-0,6,700,0,14,N,23,-0.025622972918292408
1-0,6,700,0,14,N,24,0.9753607914007463
1-0,6,700,0,14,N,25,-0.036672731505086986
1-0,6,700,0,14,N,26,0.729978045995433
1-0,6,700,0,14,N,27,-0.12057800764399056
1-0,6,700,0,14,N,28,0.28928857542813996
1-0,6,700,0,14,N,29,-0.012217306648665537
1-0,6,700,0,14,N,30,-0.2701332881702654
1-0,6,700,0,14,N,31,-0.16658514602099783
1-0,6,700,0,14,N,32,-0.33890469777488363
1-0,6,700,0,14,N,33,0.048480728135451484
1-0,6,700,0,14,N,34,-0.2608811220676596
1-0,6,700,0,14,N,35,-0.7915922953484444
1-0,6,700,0,14,N,36,-0.7211496674494495
1-0,6,700,0,14,N,37,0.42836350423749553
1-0,6,700,0,14,N,38,0.028131290224852074
1-0,6,700,0,14,N,39,0.49731413882467057
1-0,6,700,0,14,N,40,0.36363779221106196
1-0,6,700,0,14,N,41,0.566088632872399
1-0,6,700,0,14,N,42,-0.347576423747499
1-0,6,700,0,14,N,43,-0.17009201362183948
1-0,6,700,0,14,N,44,-0.0039120164280314
1-0,6,700,0,14,N,45,-0.023889574113114934
1-0,6,700,0,14,N,46,-0.287924422844708
1-0,6,700,0,14,N,47,0.10316674650945723
1-0,6,700,0,14,N,48,0.5388079368591381
1-0,6,700,0,14,N,49,-0.0780242909261787
1-0,6,700,0,14,N,50,-0.3109533763481965
1-0,6,700,0,14,N,51,-0.5470751235319815
1-0,6,700,0,14,N,52,-0.04628969875701446
1-0,6,700,0,14,N,53,0.035306498594895826
1-0,6,700,0,14,N,54,-0.42669336564545307
1-0,6,700,0,14,N,55,-0.26204120968890265
1-0,6,700,0,15,N,0,-0.4268442819369424
1-0,6,700,0,15,N,1,0.695899973219914
1-0,6,700,0,15,N,2,0.10983329261207957
1-0,6,700,0,15,N,3,0.02108694771252745
1-0,6,700,0,15,N,4,-0.1971916159905725
1-0,6,700,0,15,N,5,0.6038693395226509
1-0,6,700,0,15,N,6,0.4419254151410197
1-0,6,700,0,15,N,7,-0.19869664756601269
1-0,6,700,0,15,N,8,-0.47734408697662256
1-0,6,700,0,15,N,9,-0.2818460457380505
1-0,6,700,0,15,N,10,0.3573937837366225
1-0,6,700,0,15,N,11,0.12872045664999454
1-0,6,700,0,15,N,12,-0.1491628306803506
1-0,6,700,0,15,N,13,0.40192044595405035
1-0,6,700,0,15,N,14,0.10008662096274658
1-0,6,700,0,15,N,15,-0.824031733089245
1-0,6,700,0,15,N,16,0.6292585264303759
1-0,6,700,0,15,N,17,0.5895708543263215
1-0,6,700,0,15,N,18,-0.2569686497515985
1-0,6,700,0,15,N,19,-0.16276129605884412
1-0,6,700,0,15,N,20,-0.2331058066690104
1-0,6,700,0,15,N,21,0.2821410425338655
1-0,6,700,0,15,N,22,0.06816092562605426
1-0,6,700,0,15,N,23,-0.03885692414297204
1-0,6,700,0,15,N,24,0.1060535794609464
1-0,6,700,0,15,N,25,0.6782590157072435
1-0,6,700,0,15,N,26,-0.18866666446213876
1-0,6,700,0,15,N,27,-0.43249699681343007
1-0,6,700,0,15,N,28,-0.0573219352944582
1-0,6,700,0,15,N,29,-0.09836287799608905
1-0,6,700,0,15,N,30,0.20975641007103984
1-0,6,700,0,15,N,31,0.4804930076723035
1-0,6,700,0,15,N,32,-0.06844515670731344
1-0,6,700,0,15,N,33,-0.447909628610484
1-0,6,700,0,15,N,34,0.6809460408385879
1-0,6,700,0,15,N,35,-0.07410571215845656
1-0,6,700,0,15,N,36,-0.6189047388001226
1-0,6,700,0,15,N,37,-0.03685341339581473
1-0,6,700,0,15,N,38,-0.35940494952133883
1-0,6,700,0,15,N,39,-0.12901280600768694
1-0,6,700,0,15,N,40,0.5670251717108576
1-0,6,700,0,15,N,41,0.018578577812149513
1-0,6,700,0,15,N,42,0.543198612057715
1-0,6,700,0,15,N,43,0.5114915432375958
1-0,6,700,0,15,N,44,-0.03634654517343658
1-0,6,700,0,15,N,45,-0.3995913789076958
1-0,6,700,0,15,N,46,0.7650862889882424
1-0,6,700,0,15,N,47,-0.1944880833353817
1-0,6,700,0,15,N,48,-0.044130797681385336
1-0,6,700,0,15,N,49,0.40289659114133247
1-0,6,700,0,15,N,50,-0.269855991258487
1-0,6,700,0,15,N,51,0.06310715182253895
1-0,6,700,0,15,N,52,-0.04043307962134613
1-0,6,700,0,15,N,53,0.13571193747812427
1-0,6,700,0,15,N,54,0.6508878345846206
1-0,6,700,0,15,N,55,0.39485159556047295
1-0,6,700,0,16,N,0,0.37920803183041224
1-0,6,700,0,16,N,1,-0.015057725881904231
1-0,6,700,0,16,N,2,0.2577582074571719
1-0,6,700,0,16,N,3,0.45788344095491934
1-0,6,700,0,16,N,4,-0.2781580128624673
1-0,6,700,0,16,N,5,-0.40551432874834176
1-0,6,700,0,16,N,6,-0.14425363477847294
1-0,6,700,0,16,N,7,0.6459105760471981
1-0,6,700,0,16,N,8,0.3074375257809475
1-0,6,700,0,16,N,9,0.3139198427215373
1-0,6,700,0,16,N,10,0.5422587587340093
1-0,6,700,0,16,N,11,0.3620759865274156
1-0,6,700,0,16,N,12,-0.9371426906951561
1-0,6,700,0,16,N,13,-0.7336234938404965
1-0,6,700,0,16,N,14,-0.24404800320555323
1-0,6,700,0,16,N,15,0.7896004367810519
1-0,6,700,0,16,N,16,-0.31041294591531643
1-0,6,700,0,16,N,17,-0.12113554843394789
1-0,6,700,0,16,N,18,0.09704860978006087
1-0,6,700,0,16,N,19,0.1001220966999689
1-0,6,700,0,16,N,20,-0.5815645466527463
1-0,6,700,0,16,N,21,0.10353154325399527
1-0,6,700,0,16,N,22,0.7446955844460172
1-0,6,700,0,16,N,23,0.4920433987550731
1-0,6,700,0,16,N,24,-0.17218642359804903
1-0,6,700,0,16,N,25,0.17681867817059238
1-0,6,700,0,16,N,26,-0.5217533508745192
1-0,6,700,0,16,N,27,0.42271126492528266
1-0,6,700,0,16,N,28,-0.11370114845535659
1-0,6,700,0,16,N,29,-0.19183934251484067
1-0,6,700,0,16,N,30,0.4061841246319723
1-0,6,700,0,16,N,31,-0.697716755645238
1-0,6,700,0,16,N,32,0.3983846019577114
1-0,6,700,0,16,N,33,-0.3395846931898575
1-0,6,700,0,16,N,34,-0.07655335478975743
1-0,6,700,0,16,N,35,0.032168630168797646
1-0,6,700,0,16,N,36,0.35086965208722115
1-0,6,700,0,16,N,37,0.22612723032991505
1-0,6,700,0,16,N,38,-0.25936228784655446
1-0,6,700,0,16,N,39,0.4655289046044043
1-0,6,700,0,16,N,40,-0.009003186414679945
1-0,6,700,0,16,N,41,-0.27248930581704206
1-0,6,700,0,16,N,42,0.8596345155516285
1-0,6,700,0,16,N,43,0.40096030228566676
1-0,6,700,0,16,N,44,-0.5607806234483148
1-0,6,700,0,16,N,45,-0.11311354437954196
1-0,6,700,0,16,N,46,-0.592657878752193
1-0,6,700,0,16,N,47,0.3171613254281577
1-0,6,700,0,16,N,48,-0.3413716872817416
1-0,6,700,0,16,N,49,-0.23662028874536098
1-0,6,700,0,16,N,50,-0.22746820271440996
1-0,6,700,0,16,N,51,0.23249501028537653
1-0,6,700,0,16,N,52,-0.5236893829387151
1-0,6,700,0,16,N,53,-0.5447956919999107
1-0,6,700,0,16,N,54,-0.5979321102108306
1-0,6,700,0,16,N,55,-0.7097031212177499
1-0,6,700,0,17,N,0,0.5933870299633976
1-0,6,700,0,17,N,1,-0.4554284620796765
1-0,6,700,0,17,N,2,0.5559135918516999
1-0,6,700,0,17,N,3,0.1890952616927545
1-0,6,700,0,17,N,4,0.4640467553553399
1-0,6,700,0,17,N,5,-0.37273304629055154
1-0,6,700,0,17,N,6,-0.5351394748323298
1-0,6,700,0,17,N,7,-0.44172877571428704
1-0,6,700,0,17,N,8,-0.15205955617707803
1-0,6,700,0,17,N,9,-0.7870099983180365
1-0,6,700,0,17,N,10,-0.220131391991133
1-0,6,700,0,17,N,11,0.19003749173251547
1-0,6,700,0,17,N,12,0.15907030756275084
1-0,6,700,0,17,N,13,0.12476812868037394
1-0,6,700,0,17,N,14,-0.4512022152515373
1-0,6,700,0,17,N,15,0.46561259911835556
1-0,6,700,0,17,N,16,-0.7369834518302089
1-0,6,700,0,17,N,17,-0.2659171670547864
1-0,6,700,0,17,N,18,0.1440662957242763
1-0,6,700,0,17,N,19,0.5399539683999274
1-0,6,700,0,17,N,20,0.6702295651203386
1-0,6,700,0,17,N,21,-0.7198177904522501
1-0,6,700,0,17,N,22,-0.041221862880989515
1-0,6,700,0,17,N,23,-0.5906483148620183
1-0,6,700,0,17,N,24,0.5980209855713404
1-0,6,700,0,17,N,25,0.20347768570661207
1-0,6,700,0,17,N,26,-0.07535432249836277
1-0,6,700,0,17,N,27,0.6866960187550559
1-0,6,700,0,17,N,28,0.4176030617994184
1-0,6,700,0,17,N,29,0.01811681795892447
1-0,6,700,0,17,N,30,-0.6772527485066318
1-0,6,700,0,17,N,31,0.5271578421396667
1-0,6,700,0,17,N,32,0.7441537500621299
1-0,6,700,0,17,N,33,-0.3399134303364196
1-0,6,700,0,17,N,34,0.6595909460374294
1-0,6,700,0,17,N,35,-0.6171539588365499
1-0,6,700,0,17,N,36,0.37237878878778435
1-0,6,700,0,17,N,37,0.6568869987568513
1-0,6,700,0,17,N,38,0.07605698913982509
1-0,6,700,0,17,N,39,0.30190322240961365
1-0,6,700,0,17,N,40,-0.4179357177809442
1-0,6,700,0,17,N,41,-0.29166321103327714
1-0,6,700,0,17,N,42,-0.469310528887284
1-0,6,700,0,17,N,43,-4.138352942556347E-4
1-0,6,700,0,17,N,44,-0.24608049804997179
1-0,6,700,0,17,N,45,-0.17653372895367564
1-0,6,700,0,17,N,46,-0.27340358848133495
1-0,6,700,0,17,N,47,0.2787884085593817
1-0,6,700,0,17,N,48,0.5094685106667364
1-0,6,700,0,17,N,49,0.04458079180882193
1-0,6,700,0,17,N,50,0.11872755077103664
1-0,6,700,0,17,N,51,0.09349213671875563
1-0,6,700,0,17,N,52,-0.2626905959890728
1-0,6,700,0,17,N,53,0.2050641711237227
1-0,6,700,0,17,N,54,0.16367184677792146
1-0,6,700,0,17,N,55,0.09314612801966815
1-0,6,700,0,18,N,0,-0.02701591131826573
1-0,6,700,0,18,N,1,-0.5691914159257533
1-0,6,700,0,18,N,2,-0.8420833596824828
1-0,6,700,0,18,N,3,-0.30814060767452117
1-0,6,700,0,18,N,4,-0.693500037514657
1-0,6,700,0,18,N,5,0.24921717814130429
1-0,6,700,0,18,N,6,-0.5326033526639123
1-0,6,700,0,18,N,7,-0.1031441436351462
1-0,6,700,0,18,N,8,-0.12150905558089016
1-0,6,700,0,18,N,9,0.22298488818534717
1-0,6,700,0,18,N,10,0.15760643196768379
1-0,6,700,0,18,N,11,-0.23017708678012633
1-0,6,700,0,18,N,12,0.13519554404094697
1-0,6,700,0,18,N,13,0.40933356311628494
1-0,6,700,0,18,N,14,0.19044704820858824
1-0,6,700,0,18,N,15,0.6235176693017727
1-0,6,700,0,18,N,16,-0.4957863555362034
1-0,6,700,0,18,N,17,-0.40030647703842953
1-0,6,700,0,18,N,18,0.14468202179925965
1-0,6,700,0,18,N,19,0.010513134042339873
1-0,6,700,0,18,N,20,-0.2768098712705969
1-0,6,700,0,18,N,21,-0.3187938127639124
1-0,6,700,0,18,N,22,0.1601000751860152
1-0,6,700,0,18,N,23,-0.47796381813642186
1-0,6,700,0,18,N,24,-0.44227715234495846
1-0,6,700,0,18,N,25,-0.32522108524424387
1-0,6,700,0,18,N,26,-0.6417048516181675
1-0,6,700,0,18,N,27,0.46240754275688173
1-0,6,700,0,18,N,28,0.3511605772837834
1-0,6,700,0,18,N,29,-0.6490979609036367
1-0,6,700,0,18,N,30,0.8218946917114421
1-0,6,700,0,18,N,31,-0.2709228304143704
1-0,6,700,0,18,N,32,-0.1486336629539855
1-0,6,700,0,18,N,33,-0.27332566419219684
1-0,6,700,0,18,N,34,0.4671790727796972
1-0,6,700,0,18,N,35,-0.31744375740416864
1-0,6,700,0,18,N,36,0.10911807655792678
1-0,6,700,0,18,N,37,0.43782459397679413
1-0,6,700,0,18,N,38,0.7864819738340323
1-0,6,700,0,18,N,39,0.040072042803812935
1-0,6,700,0,18,N,40,0.40259393872740745
1-0,6,700,0,18,N,41,-0.06219326849419927
1-0,6,700,0,18,N,42,-0.03867405172617938
1-0,6,700,0,18,N,43,0.13176922860870577
1-0,6,700,0,18,N,44,0.5177771538900112
1-0,6,700,0,18,N,45,-0.08243556072822464
1-0,6,700,0,18,N,46,0.23882729070182676
1-0,6,700,0,18,N,47,0.15770987776878975
1-0,6,700,0,18,N,48,0.15292970398675532
1-0,6,700,0,18,N,49,0.04344863767461147
1-0,6,700,0,18,N,50,-0.0059891791281438365
1-0,6,700,0,18,N,51,0.29742062773615197
1-0,6,700,0,18,N,52,0.5216476232582933
1-0,6,700,0,18,N,53,0.38573069575783003
1-0,6,700,0,18,N,54,-0.22408473033388646
1-0,6,700,0,18,N,55,0.3132340598617392
1-0,6,700,0,19,N,0,0.1745943258167989
1-0,6,700,0,19,N,1,-0.11250971451923712
1-0,6,700,0,19,N,2,-0.5611172718250262
1-0,6,700,0,19,N,3,-0.5857268010232093
1-0,6,700,0,19,N,4,-0.18654803447793888
1-0,6,700,0,19,N,5,-0.15638550936632825
1-0,6,700,0,19,N,6,0.34780874595749883
1-0,6,700,0,19,N,7,-0.049518471036036314
1-0,6,700,0,19,N,8,0.7965719776786337
1-0,6,700,0,19,N,9,-0.06104710464080532
1-0,6,700,0,19,N,10,0.1769931464203
1-0,6,700,0,19,N,11,0.1621338924550287
1-0,6,700,0,19,N,12,-0.4590034855400489
1-0,6,700,0,19,N,13,-0.16797392437156772
1-0,6,700,0,19,N,14,0.5865193990057345
1-0,6,700,0,19,N,15,-0.035976765143826424
1-0,6,700,0,19,N,16,0.032520388173574055
1-0,6,700,0,19,N,17,0.11863147978584261
1-0,6,700,0,19,N,18,-0.08136768096607419
1-0,6,700,0,19,N,19,-0.4847537565937198
1-0,6,700,0,19,N,20,-0.4586699467356202
1-0,6,700,0,19,N,21,-0.0348796679576064
1-0,6,700,0,19,N,22,0.22465822763369492
1-0,6,700,0,19,N,23,-0.15518798029279146
1-0,6,700,0,19,N,24,0.44836946752282614
1-0,6,700,0,19,N,25,-0.6618208101265579
1-0,6,700,0,19,N,26,0.6373011087260201
1-0,6,700,0,19,N,27,0.03165054765597951
1-0,6,700,0,19,N,28,0.21243239353327636
1-0,6,700,0,19,N,29,0.4278439967379442
1-0,6,700,0,19,N,30,-0.001818807906805997
1-0,6,700,0,19,N,31,-0.22131485894172243
1-0,6,700,0,19,N,32,-0.6527415876939608
1-0,6,700,0,19,N,33,0.7069705136985845
1-0,6,700,0,19,N,34,0.6208810413395189
1-0,6,700,0,19,N,35,-0.3595458566709119
1-0,6,700,0,19,N,36,-0.47690341014013504
1-0,6,700,0,19,N,37,-0.6106024078560482
1-0,6,700,0,19,N,38,-0.1355526935026769
1-0,6,700,0,19,N,39,0.40637329295879
1-0,6,700,0,19,N,40,-0.2833166570418872
1-0,6,700,0,19,N,41,-0.3268175038569905
1-0,6,700,0,19,N,42,-0.599086094834204
1-0,6,700,0,19,N,43,0.3344205611465426
1-0,6,700,0,19,N,44,-0.28675005520489416
1-0,6,700,0,19,N,45,-0.037329035322013336
1-0,6,700,0,19,N,46,-0.013473645124687877
1-0,6,700,0,19,N,47,-0.408285111793341
1-0,6,700,0,19,N,48,-0.4520794615505162
1-0,6,700,0,19,N,49,0.17776910939887527
1-0,6,700,0,19,N,50,-0.37875043846024203
1-0,6,700,0,19,N,51,0.06991432868892107
1-0,6,700,0,19,N,52,-0.3078670993239582
1-0,6,700,0,19,N,53,-0.6935470872542312
1-0,6,700,0,19,N,54,0.011000324447055348
1-0,6,700,0,19,N,55,-0.22194507140414316
1-0,6,700,0,20,N,0,0.47087641985350864
1-0,6,700,0,20,N,1,-0.09840531862043171
1-0,6,700,0,20,N,2,0.14814782627704387
1-0,6,700,0,20,N,3,0.3133777499066077
1-0,6,700,0,20,N,4,-0.33759910605217514
1-0,6,700,0,20,N,5,0.3338640132793389
1-0,6,700,0,20,N,6,-0.06793072751631134
1-0,6,700,0,20,N,7,-0.7294881592779074
1-0,6,700,0,20,N,8,-0.1974085887359258
1-0,6,700,0,20,N,9,0.4894095921776629
1-0,6,700,0,20,N,10,0.11068134400726923
1-0,6,700,0,20,N,11,0.2899125960410119
1-0,6,700,0,20,N,12,-0.04454720126330171
1-0,6,700,0,20,N,13,-0.6267612570563207
1-0,6,700,0,20,N,14,-0.3919255158587665
1-0,6,700,0,20,N,15,0.1354728330306101
1-0,6,700,0,20,N,16,0.25517258393615994
1-0,6,700,0,20,N,17,0.6109017895048804
1-0,6,700,0,20,N,18,-0.45606279576604997
1-0,6,700,0,20,N,19,0.26549673478919883
1-0,6,700,0,20,N,20,-0.25280561380802974
1-0,6,700,0,20,N,21,0.2825104857288451
1-0,6,700,0,20,N,22,0.15040575388694427
1-0,6,700,0,20,N,23,0.06988115342012935
1-0,6,700,0,20,N,24,-0.7881143832569624
1-0,6,700,0,20,N,25,-0.14064163546232622
1-0,6,700,0,20,N,26,0.23610084228048522
1-0,6,700,0,20,N,27,-0.06343921437713544
1-0,6,700,0,20,N,28,0.0017283879464348065
1-0,6,700,0,20,N,29,0.34935312117782036
1-0,6,700,0,20,N,30,0.09483125654978841
1-0,6,700,0,20,N,31,-0.3270400228403745
1-0,6,700,0,20,N,32,0.3361687478990325
1-0,6,700,0,20,N,33,0.7023008951370407
1-0,6,700,0,20,N,34,-0.20105963590447717
1-0,6,700,0,20,N,35,-0.19365871614629146
1-0,6,700,0,20,N,36,-0.48644455605012754
1-0,6,700,0,20,N,37,-0.20026805176979215
1-0,6,700,0,20,N,38,0.753384312912838
1-0,6,700,0,20,N,39,0.14011562776086817
1-0,6,700,0,20,N,40,-0.48808820323575636
1-0,6,700,0,20,N,41,0.09148926624000667
1-0,6,700,0,20,N,42,0.6383884462657238
1-0,6,700,0,20,N,43,0.07067092908583764
1-0,6,700,0,20,N,44,-0.3686385341395487
1-0,6,700,0,20,N,45,0.1013262788910291
1-0,6,700,0,20,N,46,0.9568204386523259
1-0,6,700,0,20,N,47,0.3324953852454366
1-0,6,700,0,20,N,48,0.4023254420042029
1-0,6,700,0,20,N,49,-0.36134074670235905
1-0,6,700,0,20,N,50,-0.18964934478224282
1-0,6,700,0,20,N,51,-0.2143411817958575
1-0,6,700,0,20,N,52,-0.253823096868077
1-0,6,700,0,20,N,53,0.3125908517742179
1-0,6,700,0,20,N,54,0.24919058339892386
1-0,6,700,0,20,N,55,-0.6275206621167551
1-0,6,700,0,21,N,0,-0.11517134135235776
1-0,6,700,0,21,N,1,0.3184706114250451
1-0,6,700,0,21,N,2,0.35068545346956087
1-0,6,700,0,21,N,3,-0.3975940926061544
1-0,6,700,0,21,N,4,0.8234822801053329
1-0,6,700,0,21,N,5,-0.45588693609859016
1-0,6,700,0,21,N,6,0.22364866248409015
1-0,6,700,0,21,N,7,0.18256191660398619
1-0,6,700,0,21,N,8,0.06910621664887438
1-0,6,700,0,21,N,9,-0.13995425293593847
1-0,6,700,0,21,N,10,0.21915094414332673
1-0,6,700,0,21,N,11,0.7971362234986767
1-0,6,700,0,21,N,12,-0.4744354304906624
1-0,6,700,0,21,N,13,0.4492684154668813
1-0,6,700,0,21,N,14,-0.330250131110759
1-0,6,700,0,21,N,15,-0.7601158005291165
1-0,6,700,0,21,N,16,-0.16751446652567226
1-0,6,700,0,21,N,17,-0.6192179797627044
1-0,6,700,0,21,N,18,0.3724375515539985
1-0,6,700,0,21,N,19,-0.15802932151975072
1-0,6,700,0,21,N,20,0.4227566425680956
1-0,6,700,0,21,N,21,-0.3981931042124447
1-0,6,700,0,21,N,22,0.4770322514676716
1-0,6,700,0,21,N,23,0.7551418402987592
1-0,6,700,0,21,N,24,0.2699922113916028
1-0,6,700,0,21,N,25,-0.11712812552996588
1-0,6,700,0,21,N,26,0.2312718982656689
1-0,6,700,0,21,N,27,-0.16450264931086972
1-0,6,700,0,21,N,28,0.08688690447318506
1-0,6,700,0,21,N,29,0.10964344833284032
1-0,6,700,0,21,N,30,-0.40630141545985243
1-0,6,700,0,21,N,31,-0.6119254998207218
1-0,6,700,0,21,N,32,-0.6176099463382134
1-0,6,700,0,21,N,33,0.04207876825055944
1-0,6,700,0,21,N,34,-0.0052382838038222525
1-0,6,700,0,21,N,35,0.027827579571376024
1-0,6,700,0,21,N,36,0.5932379193054728
1-0,6,700,0,21,N,37,0.10735669201258763
1-0,6,700,0,21,N,38,-0.0225200825658911
1-0,6,700,0,21,N,39,0.748482708013018
1-0,6,700,0,21,N,40,0.532433077587015
1-0,6,700,0,21,N,41,0.45883919363197023
1-0,6,700,0,21,N,42,-0.43070944611453044
1-0,6,700,0,21,N,43,-0.3923518622113077
1-0,6,700,0,21,N,44,-0.21054580681904853
1-0,6,700,0,21,N,45,0.7054069859620838
1-0,6,700,0,21,N,46,0.001342345177081687
1-0,6,700,0,21,N,47,0.2821041122905038
1-0,6,700,0,21,N,48,0.08603025516091588
1-0,6,700,0,21,N,49,0.5705698509760501
1-0,6,700,0,21,N,50,-0.1243049627173554
1-0,6,700,0,21,N,51,0.08084452655242602
1-0,6,700,0,21,N,52,-1.0363549918022952
1-0,6,700,0,21,N,53,0.30621491479809976
1-0,6,700,0,21,N,54,0.08021419753305738
1-0,6,700,0,21,N,55,0.006329469652080464
1-0,6,700,0,22,N,0,0.0038687519679622634
1-0,6,700,0,22,N,1,-0.19709199503428781
1-0,6,700,0,22,N,2,-0.36985942170036573
1-0,6,700,0,22,N,3,0.25626726804479144
1-0,6,700,0,22,N,4,0.25055974948642906
1-0,6,700,0,22,N,5,0.49979881420242606
1-0,6,700,0,22,N,6,0.5676146042072487
1-0,6,700,0,22,N,7,-0.07179994558391109
1-0,6,700,0,22,N,8,-0.27272156743843073
1-0,6,700,0,22,N,9,-0.5721890060558715
1-0,6,700,0,22,N,10,-0.04909714908167793
1-0,6,700,0,22,N,11,-0.1285437888024546
1-0,6,700,0,22,N,12,0.04649889905388454
1-0,6,700,0,22,N,13,-0.39348293901022086
1-0,6,700,0,22,N,14,-0.003407784818390506
1-0,6,700,0,22,N,15,0.09127179067372053
1-0,6,700,0,22,N,16,-0.31402422188434087
1-0,6,700,0,22,N,17,-0.3682232408587541
1-0,6,700,0,22,N,18,0.538972465841312
1-0,6,700,0,22,N,19,-0.09861999685038651
1-0,6,700,0,22,N,20,0.31822738794561156
1-0,6,700,0,22,N,21,0.08313632204821707
1-0,6,700,0,22,N,22,0.3211395055306931
1-0,6,700,0,22,N,23,0.5081329920837939
1-0,6,700,0,22,N,24,0.2762820821755133
1-0,6,700,0,22,N,25,0.6701957279959536
1-0,6,700,0,22,N,26,0.07274380771873565
1-0,6,700,0,22,N,27,-0.48641087780076764
1-0,6,700,0,22,N,28,-0.2744703852337028
1-0,6,700,0,22,N,29,0.02386953639965906
1-0,6,700,0,22,N,30,-0.6025632214729124
1-0,6,700,0,22,N,31,-0.7819040380008099
1-0,6,700,0,22,N,32,-0.6253270745729151
1-0,6,700,0,22,N,33,-0.9221854947052113
1-0,6,700,0,22,N,34,-0.503817370596634
1-0,6,700,0,22,N,35,0.27883427698201163
1-0,6,700,0,22,N,36,-0.6456174890293097
1-0,6,700,0,22,N,37,-0.12982098021868424
1-0,6,700,0,22,N,38,-0.3061276634419926
1-0,6,700,0,22,N,39,-0.7017286426194552
1-0,6,700,0,22,N,40,-0.15136315283829652
1-0,6,700,0,22,N,41,0.017288688474141542
1-0,6,700,0,22,N,42,0.22622712406636142
1-0,6,700,0,22,N,43,0.26617399374534284
1-0,6,700,0,22,N,44,0.14237324166748103
1-0,6,700,0,22,N,45,-0.5922749614342443
1-0,6,700,0,22,N,46,-0.12745095329384185
1-0,6,700,0,22,N,47,-0.15003280880435524
1-0,6,700,0,22,N,48,0.004530561787628249
1-0,6,700,0,22,N,49,0.6878264022368176
1-0,6,700,0,22,N,50,0.19128801798611342
1-0,6,700,0,22,N,51,-0.8505355416844433
1-0,6,700,0,22,N,52,0.09330814080268408
1-0,6,700,0,22,N,53,-0.13475913879453802
1-0,6,700,0,22,N,54,0.667746606210515
1-0,6,700,0,22,N,55,0.7085049512024021
1-0,6,700,0,23,N,0,0.5783078882371315
1-0,6,700,0,23,N,1,-0.2683150360869956
1-0,6,700,0,23,N,2,-0.4065485461710786
1-0,6,700,0,23,N,3,0.6160542074143963
1-0,6,700,0,23,N,4,-0.19341405512224374
1-0,6,700,0,23,N,5,0.4637855752248349
1-0,6,700,0,23,N,6,0.047164421071508665
1-0,6,700,0,23,N,7,-0.025577297851293975
1-0,6,700,0,23,N,8,-0.25371152084659176
1-0,6,700,0,23,N,9,-0.5699644045095016
1-0,6,700,0,23,N,10,-0.587961911909431
1-0,6,700,0,23,N,11,0.20268784538287293
1-0,6,700,0,23,N,12,0.517070796513333
1-0,6,700,0,23,N,13,0.36488422641640156
1-0,6,700,0,23,N,14,0.3358071125716952
1-0,6,700,0,23,N,15,-0.22224708663021697
1-0,6,700,0,23,N,16,0.5903545219735428
1-0,6,700,0,23,N,17,0.2504131775595608
1-0,6,700,0,23,N,18,-0.11166303781603731
1-0,6,700,0,23,N,19,0.197272160931206
1-0,6,700,0,23,N,20,-0.2778148176179907
1-0,6,700,0,23,N,21,0.08298425461147646
1-0,6,700,0,23,N,22,0.4678155661517582
1-0,6,700,0,23,N,23,-0.16355506703683542
1-0,6,700,0,23,N,24,-0.14896624371677925
1-0,6,700,0,23,N,25,0.5170674255079099
1-0,6,700,0,23,N,26,-0.35245728972008017
1-0,6,700,0,23,N,27,0.8840113928341276
1-0,6,700,0,23,N,28,-0.24937125397743679
1-0,6,700,0,23,N,29,-0.6290686643296608
1-0,6,700,0,23,N,30,0.559201330120585
1-0,6,700,0,23,N,31,0.5634176022947488
1-0,6,700,0,23,N,32,-0.23360614525854528
1-0,6,700,0,23,N,33,-0.7849971882436048
1-0,6,700,0,23,N,34,0.7950168221350061
1-0,6,700,0,23,N,35,-0.8628302052976248
1-0,6,700,0,23,N,36,-0.30951513867632446
1-0,6,700,0,23,N,37,5.064723796580829E-4
1-0,6,700,0,23,N,38,-0.11071717706027943
1-0,6,700,0,23,N,39,0.17766283921488513
1-0,6,700,0,23,N,40,-0.04849077349279938
1-0,6,700,0,23,N,41,0.38475540564715754
1-0,6,700,0,23,N,42,0.15049441798178217
1-0,6,700,0,23,N,43,-0.42177732076441804
1-0,6,700,0,23,N,44,0.250718818419513
1-0,6,700,0,23,N,45,0.1890567075
1-0,6,700,0,23,N,46,0.0459780808206448
1-0,6,700,0,23,N,47,0.05507864988396343
1-0,6,700,0,23,N,48,0.24771619455000818
1-0,6,700,0,23,N,49,-0.12020261584668959
1-0,6,700,0,23,N,50,-0.9611594838000918
1-0,6,700,0,23,N,51,0.5404547060558214
1-0,6,700,0,23,N,52,-0.36901788934035884
1-0,6,700,0,23,N,53,0.6106729132617597
1-0,6,700,0,23,N,54,0.10185733183232712
1-0,6,700,0,23,N,55,0.08149911645416327
1-0,6,700,0,24,N,0,-0.20418046659131117
